policy,walker,prefetch_limit,trial,e2e_ms,request_id,train_n,trial_count,pool_seed,coverage,accuracy,actual_ids,plan_ids,covered_ids,overfetch_ids,undercoverage_ids,topo_idx_ms,ttg_ms,prefetch_ms,walker_ms,l1_hit_rate,l1,l2,l3,miss,mongo_q,oracle_file,model_file
coaccess-pooled-N5,load_feed,5000,23,4159.192986000562,sim_user_56,5,30,42,2.5,5.1,10253,5000,257,4743,9996,0.000,14.015,64.192,2709.182,51.1,10460,0,9998,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit5000.json
coaccess-pooled-N5,load_feed,5000,24,4176.914000996476,sim_user_56,5,30,42,2.5,5.1,10253,5000,257,4743,9996,0.000,13.637,61.236,2723.166,51.1,10460,0,9998,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit5000.json
coaccess-pooled-N5,load_feed,5000,25,4183.016321996547,sim_user_56,5,30,42,2.5,5.1,10253,5000,257,4743,9996,0.000,13.320,61.898,2729.160,51.1,10460,0,9998,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit5000.json
coaccess-pooled-N5,load_feed,5000,26,4107.754002998263,sim_user_56,5,30,42,2.5,5.1,10253,5000,257,4743,9996,0.000,13.539,65.786,2649.864,51.1,10460,0,9998,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit5000.json
coaccess-pooled-N5,load_feed,5000,27,4172.016729000461,sim_user_56,5,30,42,2.5,5.1,10253,5000,257,4743,9996,0.000,13.246,59.674,2702.748,51.1,10460,0,9998,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit5000.json
coaccess-pooled-N5,load_feed,5000,28,4135.666845999367,sim_user_56,5,30,42,2.5,5.1,10253,5000,257,4743,9996,0.000,13.740,64.137,2652.077,51.1,10460,0,9998,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit5000.json
coaccess-pooled-N5,load_feed,5000,29,4139.362466998136,sim_user_56,5,30,42,2.5,5.1,10253,5000,257,4743,9996,0.000,13.714,71.938,2682.245,51.1,10456,0,10002,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit5000.json
coaccess-pooled-N5,load_feed,5000,30,4211.358201999246,sim_user_56,5,30,42,2.5,5.1,10253,5000,257,4743,9996,0.000,14.162,65.727,2764.851,51.1,10460,0,9998,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit5000.json
coaccess-pooled-N5,load_feed,7500,1,4150.234999000531,sim_user_56,5,30,42,3.2,4.4,10253,7500,329,7171,9924,0.000,17.867,78.463,2698.605,51.4,10513,0,9945,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit7500.json
coaccess-pooled-N5,load_feed,7500,2,4182.412103000388,sim_user_56,5,30,42,3.2,4.4,10253,7500,329,7171,9924,0.000,17.983,77.982,2712.921,51.4,10520,0,9938,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit7500.json
coaccess-pooled-N5,load_feed,7500,3,4201.4881529976265,sim_user_56,5,30,42,3.2,4.4,10253,7500,329,7171,9924,0.000,18.022,78.359,2694.520,51.4,10513,0,9945,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit7500.json
coaccess-pooled-N5,load_feed,7500,4,4161.636991000705,sim_user_56,5,30,42,3.2,4.4,10253,7500,329,7171,9924,0.000,17.915,73.213,2695.634,51.5,10532,0,9926,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit7500.json
coaccess-pooled-N5,load_feed,7500,5,4217.244314000709,sim_user_56,5,30,42,3.2,4.4,10253,7500,329,7171,9924,0.000,18.185,78.659,2741.055,51.4,10521,0,9937,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit7500.json
coaccess-pooled-N5,load_feed,7500,6,4213.133278997702,sim_user_56,5,30,42,3.2,4.4,10253,7500,329,7171,9924,0.000,17.711,76.904,2752.150,51.4,10521,0,9937,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit7500.json
coaccess-pooled-N5,load_feed,7500,7,4211.867322999751,sim_user_56,5,30,42,3.2,4.4,10253,7500,329,7171,9924,0.000,18.091,78.039,2750.138,51.4,10518,0,9940,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit7500.json
coaccess-pooled-N5,load_feed,7500,8,4179.616163000901,sim_user_56,5,30,42,3.2,4.4,10253,7500,329,7171,9924,0.000,18.129,80.150,2717.354,51.4,10522,0,9936,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit7500.json
coaccess-pooled-N5,load_feed,7500,9,4240.708833000099,sim_user_56,5,30,42,3.2,4.4,10253,7500,329,7171,9924,0.000,18.670,78.432,2783.345,51.4,10521,0,9937,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit7500.json
coaccess-pooled-N5,load_feed,7500,10,4241.506496000511,sim_user_56,5,30,42,3.2,4.4,10253,7500,329,7171,9924,0.000,17.638,77.324,2780.293,51.4,10517,0,9941,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit7500.json
coaccess-pooled-N5,load_feed,7500,11,4259.292631999415,sim_user_56,5,30,42,3.2,4.4,10253,7500,329,7171,9924,0.000,18.090,82.581,2755.315,51.4,10513,0,9945,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit7500.json
coaccess-pooled-N5,load_feed,7500,12,4212.881141000253,sim_user_56,5,30,42,3.2,4.4,10253,7500,329,7171,9924,0.000,17.304,76.017,2752.904,51.5,10526,0,9932,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit7500.json
coaccess-pooled-N5,load_feed,7500,13,4233.004694997362,sim_user_56,5,30,42,3.2,4.4,10253,7500,329,7171,9924,0.000,18.827,74.386,2747.927,51.4,10524,0,9934,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit7500.json
coaccess-pooled-N5,load_feed,7500,14,4206.447954999021,sim_user_56,5,30,42,3.2,4.4,10253,7500,329,7171,9924,0.000,17.879,77.832,2751.697,51.4,10517,0,9941,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit7500.json
coaccess-pooled-N5,load_feed,7500,15,4168.919157000346,sim_user_56,5,30,42,3.2,4.4,10253,7500,329,7171,9924,0.000,17.997,78.622,2721.436,51.4,10520,0,9938,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit7500.json
coaccess-pooled-N5,load_feed,7500,16,4133.00487000015,sim_user_56,5,30,42,3.2,4.4,10253,7500,329,7171,9924,0.000,17.756,78.765,2674.504,51.4,10524,0,9934,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit7500.json
coaccess-pooled-N5,load_feed,7500,17,4249.304293000023,sim_user_56,5,30,42,3.2,4.4,10253,7500,329,7171,9924,0.000,18.121,80.497,2791.068,51.4,10523,0,9935,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit7500.json
coaccess-pooled-N5,load_feed,7500,18,4215.524407001794,sim_user_56,5,30,42,3.2,4.4,10253,7500,329,7171,9924,0.000,17.799,74.889,2759.421,51.4,10513,0,9945,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit7500.json
coaccess-pooled-N5,load_feed,7500,19,4112.342312997498,sim_user_56,5,30,42,3.2,4.4,10253,7500,329,7171,9924,0.000,17.697,74.296,2656.392,51.4,10525,0,9933,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit7500.json
coaccess-pooled-N5,load_feed,7500,20,4214.700753000216,sim_user_56,5,30,42,3.2,4.4,10253,7500,329,7171,9924,0.000,17.607,76.478,2741.959,51.4,10517,0,9941,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit7500.json
coaccess-pooled-N5,load_feed,7500,21,4161.4171090004675,sim_user_56,5,30,42,3.2,4.4,10253,7500,329,7171,9924,0.000,17.686,77.276,2712.016,51.4,10518,0,9940,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit7500.json
coaccess-pooled-N5,load_feed,7500,22,4217.9345399999875,sim_user_56,5,30,42,3.2,4.4,10253,7500,329,7171,9924,0.000,17.987,72.840,2734.220,51.5,10532,0,9926,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit7500.json
coaccess-pooled-N5,load_feed,7500,23,4174.242609002249,sim_user_56,5,30,42,3.2,4.4,10253,7500,329,7171,9924,0.000,17.896,75.924,2715.233,51.4,10518,0,9940,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit7500.json
coaccess-pooled-N5,load_feed,7500,24,4175.750113001413,sim_user_56,5,30,42,3.2,4.4,10253,7500,329,7171,9924,0.000,17.462,75.961,2719.944,51.4,10524,0,9934,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit7500.json
coaccess-pooled-N5,load_feed,7500,25,4160.78972899777,sim_user_56,5,30,42,3.2,4.4,10253,7500,329,7171,9924,0.000,17.955,78.994,2709.520,51.4,10513,0,9945,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit7500.json
coaccess-pooled-N5,load_feed,7500,26,4166.362999003468,sim_user_56,5,30,42,3.2,4.4,10253,7500,329,7171,9924,0.000,17.622,80.483,2705.406,51.4,10513,0,9945,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit7500.json
coaccess-pooled-N5,load_feed,7500,27,4220.267988999694,sim_user_56,5,30,42,3.2,4.4,10253,7500,329,7171,9924,0.000,18.342,76.098,2743.999,51.4,10513,0,9945,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit7500.json
coaccess-pooled-N5,load_feed,7500,28,4175.541350999993,sim_user_56,5,30,42,3.2,4.4,10253,7500,329,7171,9924,0.000,17.572,79.931,2724.059,51.4,10522,0,9936,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit7500.json
coaccess-pooled-N5,load_feed,7500,29,4172.574476997397,sim_user_56,5,30,42,3.2,4.4,10253,7500,329,7171,9924,0.000,17.881,76.601,2715.966,51.4,10518,0,9940,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit7500.json
coaccess-pooled-N5,load_feed,7500,30,4210.768676002772,sim_user_56,5,30,42,3.2,4.4,10253,7500,329,7171,9924,0.000,17.458,78.159,2736.633,51.5,10526,0,9932,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit7500.json
coaccess-pooled-N5,load_feed,10000,1,4210.782112997549,sim_user_56,5,30,42,3.9,4.0,10253,10000,399,9601,9854,0.000,22.183,88.780,2731.683,51.7,10573,0,9885,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit10000.json
coaccess-pooled-N5,load_feed,10000,2,4212.354019000486,sim_user_56,5,30,42,3.9,4.0,10253,10000,399,9601,9854,0.000,22.494,89.849,2746.419,51.7,10573,0,9885,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit10000.json
coaccess-pooled-N5,load_feed,10000,3,4285.126757000398,sim_user_56,5,30,42,3.9,4.0,10253,10000,399,9601,9854,0.000,22.369,92.707,2812.729,51.7,10573,0,9885,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit10000.json
coaccess-pooled-N5,load_feed,10000,4,4266.555818998313,sim_user_56,5,30,42,3.9,4.0,10253,10000,399,9601,9854,0.000,21.703,93.985,2798.323,51.7,10573,0,9885,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit10000.json
coaccess-pooled-N5,load_feed,10000,5,4180.296227001236,sim_user_56,5,30,42,3.9,4.0,10253,10000,399,9601,9854,0.000,22.310,89.161,2724.419,51.7,10573,0,9885,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit10000.json
coaccess-pooled-N5,load_feed,10000,6,4225.050602002739,sim_user_56,5,30,42,3.9,4.0,10253,10000,399,9601,9854,0.000,21.820,94.960,2765.123,51.7,10573,0,9885,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit10000.json
coaccess-pooled-N5,load_feed,10000,7,4473.28044599999,sim_user_56,5,30,42,3.9,4.0,10253,10000,399,9601,9854,0.000,17.275,80.850,2945.478,51.7,10573,0,9885,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit10000.json
coaccess-pooled-N5,load_feed,10000,8,4240.60420800015,sim_user_56,5,30,42,3.9,4.0,10253,10000,399,9601,9854,0.000,23.258,88.922,2756.644,51.7,10573,0,9885,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit10000.json
coaccess-pooled-N5,load_feed,10000,9,4217.486713001563,sim_user_56,5,30,42,3.9,4.0,10253,10000,399,9601,9854,0.000,22.500,86.359,2739.817,51.7,10573,0,9885,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit10000.json
coaccess-pooled-N5,load_feed,10000,10,4197.812572001567,sim_user_56,5,30,42,3.9,4.0,10253,10000,399,9601,9854,0.000,22.375,87.439,2715.876,51.7,10573,0,9885,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit10000.json
coaccess-pooled-N5,load_feed,10000,11,4174.959054002102,sim_user_56,5,30,42,3.9,4.0,10253,10000,399,9601,9854,0.000,22.479,97.008,2704.470,51.7,10573,0,9885,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit10000.json
coaccess-pooled-N5,load_feed,10000,12,4239.682293999067,sim_user_56,5,30,42,3.9,4.0,10253,10000,399,9601,9854,0.000,22.439,101.035,2765.538,51.7,10573,0,9885,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit10000.json
coaccess-pooled-N5,load_feed,10000,13,4221.573430000717,sim_user_56,5,30,42,3.9,4.0,10253,10000,399,9601,9854,0.000,22.933,88.776,2752.491,51.7,10573,0,9885,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit10000.json
coaccess-pooled-N5,load_feed,10000,14,4213.413715999195,sim_user_56,5,30,42,3.9,4.0,10253,10000,399,9601,9854,0.000,22.061,88.002,2731.665,51.7,10573,0,9885,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit10000.json
coaccess-pooled-N5,load_feed,10000,15,4253.55474999742,sim_user_56,5,30,42,3.9,4.0,10253,10000,399,9601,9854,0.000,21.948,89.223,2753.699,51.7,10573,0,9885,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit10000.json
coaccess-pooled-N5,load_feed,10000,16,4245.785554001486,sim_user_56,5,30,42,3.9,4.0,10253,10000,399,9601,9854,0.000,22.436,95.329,2765.804,51.7,10573,0,9885,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit10000.json
coaccess-pooled-N5,load_feed,10000,17,4185.737323001376,sim_user_56,5,30,42,3.9,4.0,10253,10000,399,9601,9854,0.000,22.426,93.494,2718.290,51.7,10573,0,9885,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit10000.json
coaccess-pooled-N5,load_feed,10000,18,4238.334057001339,sim_user_56,5,30,42,3.9,4.0,10253,10000,399,9601,9854,0.000,21.732,87.402,2759.458,51.7,10573,0,9885,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit10000.json
coaccess-pooled-N5,load_feed,10000,19,4144.422133002081,sim_user_56,5,30,42,3.9,4.0,10253,10000,399,9601,9854,0.000,22.702,87.171,2674.363,51.7,10573,0,9885,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit10000.json
coaccess-pooled-N5,load_feed,10000,20,4180.894573000842,sim_user_56,5,30,42,3.9,4.0,10253,10000,399,9601,9854,0.000,22.433,87.204,2725.714,51.7,10573,0,9885,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit10000.json
coaccess-pooled-N5,load_feed,10000,21,4191.387401999236,sim_user_56,5,30,42,3.9,4.0,10253,10000,399,9601,9854,0.000,21.963,94.087,2720.340,51.7,10573,0,9885,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit10000.json
coaccess-pooled-N5,load_feed,10000,22,4153.227126000274,sim_user_56,5,30,42,3.9,4.0,10253,10000,399,9601,9854,0.000,24.054,89.424,2677.487,51.7,10573,0,9885,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit10000.json
coaccess-pooled-N5,load_feed,10000,23,4286.293558998295,sim_user_56,5,30,42,3.9,4.0,10253,10000,399,9601,9854,0.000,22.405,103.395,2765.198,51.7,10573,0,9885,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit10000.json
coaccess-pooled-N5,load_feed,10000,24,4220.680529000674,sim_user_56,5,30,42,3.9,4.0,10253,10000,399,9601,9854,0.000,21.859,89.864,2766.738,51.7,10573,0,9885,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit10000.json
coaccess-pooled-N5,load_feed,10000,25,4293.708952001907,sim_user_56,5,30,42,3.9,4.0,10253,10000,399,9601,9854,0.000,18.170,99.347,2829.143,51.7,10573,0,9885,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit10000.json
coaccess-pooled-N5,load_feed,10000,26,4205.2555219997885,sim_user_56,5,30,42,3.9,4.0,10253,10000,399,9601,9854,0.000,23.567,94.331,2741.121,51.7,10573,0,9885,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit10000.json
coaccess-pooled-N5,load_feed,10000,27,4221.759701002156,sim_user_56,5,30,42,3.9,4.0,10253,10000,399,9601,9854,0.000,22.343,85.599,2737.402,51.7,10573,0,9885,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit10000.json
coaccess-pooled-N5,load_feed,10000,28,4192.016823002632,sim_user_56,5,30,42,3.9,4.0,10253,10000,399,9601,9854,0.000,22.551,89.386,2727.908,51.7,10573,0,9885,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit10000.json
coaccess-pooled-N5,load_feed,10000,29,4272.51150200027,sim_user_56,5,30,42,3.9,4.0,10253,10000,399,9601,9854,0.000,22.483,86.971,2796.886,51.7,10573,0,9885,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit10000.json
coaccess-pooled-N5,load_feed,10000,30,4140.547173999948,sim_user_56,5,30,42,3.9,4.0,10253,10000,399,9601,9854,0.000,22.353,89.317,2680.018,51.7,10573,0,9885,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit10000.json
coaccess-pooled-N5,load_feed,12500,1,4227.316107000661,sim_user_56,5,30,42,4.6,3.8,10253,12500,469,12031,9784,0.000,26.929,95.783,2763.614,52.0,10630,0,9828,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit12500.json
coaccess-pooled-N5,load_feed,12500,2,4274.285540002893,sim_user_56,5,30,42,4.6,3.8,10253,12500,469,12031,9784,0.000,29.422,95.990,2802.192,52.0,10630,0,9828,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit12500.json
coaccess-pooled-N5,load_feed,12500,3,4167.436300002009,sim_user_56,5,30,42,4.6,3.8,10253,12500,469,12031,9784,0.000,26.913,92.875,2692.938,52.0,10630,0,9828,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit12500.json
coaccess-pooled-N5,load_feed,12500,4,4199.367878998601,sim_user_56,5,30,42,4.6,3.8,10253,12500,469,12031,9784,0.000,26.898,102.588,2730.924,52.0,10630,0,9828,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit12500.json
coaccess-pooled-N5,load_feed,12500,5,4238.942267998937,sim_user_56,5,30,42,4.6,3.8,10253,12500,469,12031,9784,0.000,26.992,102.869,2754.428,52.0,10630,0,9828,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit12500.json
coaccess-pooled-N5,load_feed,12500,6,4232.519256998785,sim_user_56,5,30,42,4.6,3.8,10253,12500,469,12031,9784,0.000,26.276,105.159,2716.680,52.0,10630,0,9828,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit12500.json
coaccess-pooled-N5,load_feed,12500,7,4111.252754999441,sim_user_56,5,30,42,4.6,3.8,10253,12500,469,12031,9784,0.000,26.907,97.248,2656.503,52.0,10630,0,9828,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit12500.json
coaccess-pooled-N5,load_feed,12500,8,4154.309923000255,sim_user_56,5,30,42,4.6,3.8,10253,12500,469,12031,9784,0.000,27.452,100.417,2683.320,52.0,10630,0,9828,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit12500.json
coaccess-pooled-N5,load_feed,12500,9,4244.166831998882,sim_user_56,5,30,42,4.6,3.8,10253,12500,469,12031,9784,0.000,20.592,101.492,2773.632,52.0,10630,0,9828,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit12500.json
coaccess-pooled-N5,load_feed,12500,10,4238.729779997811,sim_user_56,5,30,42,4.6,3.8,10253,12500,469,12031,9784,0.000,29.702,96.613,2698.735,52.0,10630,0,9828,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit12500.json
coaccess-pooled-N5,load_feed,12500,11,4242.803930002992,sim_user_56,5,30,42,4.6,3.8,10253,12500,469,12031,9784,0.000,27.046,96.477,2770.923,52.0,10630,0,9828,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit12500.json
coaccess-pooled-N5,load_feed,12500,12,4245.977041002334,sim_user_56,5,30,42,4.6,3.8,10253,12500,469,12031,9784,0.000,26.989,98.904,2719.838,52.0,10630,0,9828,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit12500.json
